family,task,backbone,split,mode,condition,n,physical_task_seeds,success_percent,final_success_percent,support_successes,eligible_n,eligible_success_percent,metric,max,mean,median,min,q25,q75,actual_calls_mean,success_calls_mean,budget_penalized_commands_mean,failures
core,pusht,transformer,test,factorized_unpaired,"[0, 0]",192,64,16.145833333333332,16.145833333333332,9,183,12.021857923497267,block_translation_error_px,185.5262780195424,30.700564171075516,24.090524930173856,0.0,8.815185862513756,44.24029850670094,45.979166666666664,25.096774193548388,45.979166666666664,161
core,pusht,transformer,test,factorized_unpaired,"[0, 0]",192,64,16.145833333333332,16.145833333333332,9,183,12.021857923497267,position_error_px,697.3661041849215,117.11096307377564,94.49557709543672,1.3642282411899023,61.56512038916398,144.67169131321043,45.979166666666664,25.096774193548388,45.979166666666664,161
core,pusht,transformer,test,factorized_unpaired,"[0, 1]",192,64,7.291666666666667,7.291666666666667,3,189,5.8201058201058204,agent_position_error_px,2068.09593515884,210.18449788211524,131.5000520992645,1.3642282411899023,74.22016240770083,245.1699446104622,48.322916666666664,27.0,48.322916666666664,178
core,pusht,transformer,test,factorized_unpaired,"[0, 1]",192,64,7.291666666666667,7.291666666666667,3,189,5.8201058201058204,block_angle_error_rad,3.093735911351148,0.9258131380362439,0.5579095483899654,0.0,0.1764962567512195,1.7072136538996299,48.322916666666664,27.0,48.322916666666664,178
core,pusht,transformer,test,factorized_unpaired,"[0, 1]",192,64,7.291666666666667,7.291666666666667,3,189,5.8201058201058204,block_translation_error_px,459.478388652839,106.35219037369433,68.975813802168,0.0,26.153614401189824,139.04741777668616,48.322916666666664,27.0,48.322916666666664,178
core,pusht,transformer,test,factorized_unpaired,"[0, 1]",192,64,7.291666666666667,7.291666666666667,3,189,5.8201058201058204,position_error_px,2118.523350510805,248.07023505601137,163.53543687797753,1.3642282411899023,103.03183222651536,314.5118475928009,48.322916666666664,27.0,48.322916666666664,178
core,pusht,transformer,test,factorized_unpaired,"[0, 2]",192,64,8.333333333333334,8.333333333333334,3,189,6.878306878306878,agent_position_error_px,1054.6860003305794,184.52742848079322,148.22030790936157,1.3642282411899023,67.0785326392057,232.86719340822737,48.067708333333336,26.8125,48.067708333333336,176
core,pusht,transformer,test,factorized_unpaired,"[0, 2]",192,64,8.333333333333334,8.333333333333334,3,189,6.878306878306878,block_angle_error_rad,3.1020634054227316,1.175827855981204,0.8491039551650692,0.0,0.25005986577136463,2.0912861669377953,48.067708333333336,26.8125,48.067708333333336,176
core,pusht,transformer,test,factorized_unpaired,"[0, 2]",192,64,8.333333333333334,8.333333333333334,3,189,6.878306878306878,block_translation_error_px,932.295403080886,163.42079455267768,105.55122694202423,0.0,33.10382740865506,278.31220683832555,48.067708333333336,26.8125,48.067708333333336,176
core,pusht,transformer,test,factorized_unpaired,"[0, 2]",192,64,8.333333333333334,8.333333333333334,3,189,6.878306878306878,position_error_px,1114.6656856081113,266.70676349580987,200.81302012789826,1.3642282411899023,105.0502790951611,398.83946477192603,48.067708333333336,26.8125,48.067708333333336,176
core,pusht,transformer,test,factorized_unpaired,"[1, 0]",192,64,9.895833333333334,9.895833333333334,9,183,5.46448087431694,agent_position_error_px,890.2086488294342,233.7864168889205,195.7205049819738,4.2926441215068145,83.58878966212002,352.3711559625664,47.291666666666664,22.63157894736842,47.291666666666664,173
core,pusht,transformer,test,factorized_unpaired,"[1, 0]",192,64,9.895833333333334,9.895833333333334,9,183,5.46448087431694,block_angle_error_rad,2.155264188650599,0.42538472229361296,0.27967493212538086,0.0,0.08957332095683945,0.6020742786937178,47.291666666666664,22.63157894736842,47.291666666666664,173
core,pusht,transformer,test,factorized_unpaired,"[1, 0]",192,64,9.895833333333334,9.895833333333334,9,183,5.46448087431694,block_translation_error_px,279.46749493261433,55.53121249529941,47.584690235091216,0.0,17.238010073466047,72.56791913267602,47.291666666666664,22.63157894736842,47.291666666666664,173
core,pusht,transformer,test,factorized_unpaired,"[1, 0]",192,64,9.895833333333334,9.895833333333334,9,183,5.46448087431694,position_error_px,897.3797548675525,247.95346692255626,207.81003071426977,9.36546343436377,107.96766447774228,354.3036302326037,47.291666666666664,22.63157894736842,47.291666666666664,173
core,pusht,transformer,test,factorized_unpaired,"[1, 1]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,agent_position_error_px,1199.0877420882625,337.70151694855986,261.0478349905402,14.969427994603203,131.92852761319523,518.8505600662725,49.234375,13.25,49.234375,188
core,pusht,transformer,test,factorized_unpaired,"[1, 1]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,block_angle_error_rad,3.138968968657778,1.047711181128783,0.7268802840699784,0.0,0.28892477600599653,1.774490258438263,49.234375,13.25,49.234375,188
core,pusht,transformer,test,factorized_unpaired,"[1, 1]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,block_translation_error_px,2413.7514568086567,176.34614722448165,122.42832410229433,0.0,50.9320097625485,267.4926876458371,49.234375,13.25,49.234375,188
core,pusht,transformer,test,factorized_unpaired,"[1, 1]",192,64,2.0833333333333335,2.0833333333333335,3,189,0.5291005291005291,position_error_px,2417.239335111055,411.40400087605684,333.4863904909075,15.089669774208213,195.1935235464985,584.1592934673748,49.234375,13.25,49.234375,188
core,pusht,transformer,test,factorized_unpaired,"[1, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,agent_position_error_px,1178.3180543987107,326.81088753698896,275.2081338727053,11.158524651098238,126.14748679053193,494.3243655270809,49.171875,18.2,49.171875,187
core,pusht,transformer,test,factorized_unpaired,"[1, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_angle_error_rad,3.129770622489149,1.3845274520948674,1.2924388999283667,0.0,0.5224342418354062,2.2754802253468833,49.171875,18.2,49.171875,187
core,pusht,transformer,test,factorized_unpaired,"[1, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_translation_error_px,765.447947257898,217.49154815344878,203.67726711761992,0.0,79.5239472365222,347.50324162625077,49.171875,18.2,49.171875,187
core,pusht,transformer,test,factorized_unpaired,"[1, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,position_error_px,1226.034191012389,424.4433524680863,434.73765652878643,15.368484203023847,222.03495860219266,571.8817741183682,49.171875,18.2,49.171875,187
core,pusht,transformer,test,factorized_unpaired,"[2, 0]",192,64,7.291666666666667,7.291666666666667,9,183,2.73224043715847,agent_position_error_px,1242.0124714053843,333.5783791864404,277.5050769064974,11.022678452090721,130.5842763378508,493.1355548775406,47.578125,16.785714285714285,47.578125,178
core,pusht,transformer,test,factorized_unpaired,"[2, 0]",192,64,7.291666666666667,7.291666666666667,9,183,2.73224043715847,block_angle_error_rad,1.9738232544003842,0.3614321263813371,0.2019179193957874,0.0,0.06987034654305857,0.473051676042891,47.578125,16.785714285714285,47.578125,178
core,pusht,transformer,test,factorized_unpaired,"[2, 0]",192,64,7.291666666666667,7.291666666666667,9,183,2.73224043715847,block_translation_error_px,209.4055143389114,48.95156968198118,38.66650108422148,0.0,11.264581836261828,75.58487710575511,47.578125,16.785714285714285,47.578125,178
core,pusht,transformer,test,factorized_unpaired,"[2, 0]",192,64,7.291666666666667,7.291666666666667,9,183,2.73224043715847,position_error_px,1242.0124714053843,342.9138817492128,289.87613478899624,14.311141111587705,154.07805900990928,495.76696258302565,47.578125,16.785714285714285,47.578125,178
core,pusht,transformer,test,factorized_unpaired,"[2, 1]",192,64,4.6875,4.6875,3,189,3.1746031746031744,agent_position_error_px,1242.0124714053843,303.63367241644977,256.3634369809935,7.842419695681897,144.7915218767763,391.5691543567997,48.796875,24.333333333333332,48.796875,183
core,pusht,transformer,test,factorized_unpaired,"[2, 1]",192,64,4.6875,4.6875,3,189,3.1746031746031744,block_angle_error_rad,3.0461349901912405,0.9003221111231765,0.5975490424155714,0.0,0.1546151148670285,1.5778572813645035,48.796875,24.333333333333332,48.796875,183
core,pusht,transformer,test,factorized_unpaired,"[2, 1]",192,64,4.6875,4.6875,3,189,3.1746031746031744,block_translation_error_px,995.1353612921381,126.44429135559464,91.92673203191629,0.0,29.46525682854874,175.53153613697185,48.796875,24.333333333333332,48.796875,183
core,pusht,transformer,test,factorized_unpaired,"[2, 1]",192,64,4.6875,4.6875,3,189,3.1746031746031744,position_error_px,1242.0124714053843,354.15715947166154,332.98323508712707,10.55646995038593,200.2489821120626,453.7145485793633,48.796875,24.333333333333332,48.796875,183
core,pusht,transformer,test,factorized_unpaired,"[2, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,agent_position_error_px,1242.0124714053843,327.921003010897,277.86189232440415,10.557762460169878,177.85715081182505,457.92815117509355,49.036458333333336,13.0,49.036458333333336,187
core,pusht,transformer,test,factorized_unpaired,"[2, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_angle_error_rad,3.136049809506626,1.2048477044013328,0.8897403555237835,0.0,0.2813851067028751,1.9788863339324676,49.036458333333336,13.0,49.036458333333336,187
core,pusht,transformer,test,factorized_unpaired,"[2, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_translation_error_px,904.0722961562008,157.05653780494166,110.7984940444408,0.0,45.555619182176734,233.95187547445164,49.036458333333336,13.0,49.036458333333336,187
core,pusht,transformer,test,factorized_unpaired,"[2, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,position_error_px,1242.0124714053843,389.27148229648975,345.5029428010973,12.099007494838709,227.11372104876736,536.0695442857899,49.036458333333336,13.0,49.036458333333336,187
core,pusht,transformer,test,framewise,all,1728,64,5.960648148148148,5.960648148148148,45,1683,3.4462269756387403,agent_position_error_px,1327.1855725727903,223.4900314058861,159.7043240614251,2.035572660143826,86.4776482968986,294.6118026751656,48.359375,22.475728155339805,48.359375,1625
core,pusht,transformer,test,framewise,all,1728,64,5.960648148148148,5.960648148148148,45,1683,3.4462269756387403,block_angle_error_rad,3.13357409209779,0.7923334374159431,0.4283460884102721,0.0,0.10596661160125576,1.2561715317678461,48.359375,22.475728155339805,48.359375,1625
core,pusht,transformer,test,framewise,all,1728,64,5.960648148148148,5.960648148148148,45,1683,3.4462269756387403,block_translation_error_px,681.3790695176946,101.64433733712266,55.07083161933056,0.0,21.703221291371946,140.05357746794581,48.359375,22.475728155339805,48.359375,1625
core,pusht,transformer,test,framewise,all,1728,64,5.960648148148148,5.960648148148148,45,1683,3.4462269756387403,position_error_px,1491.8776693892046,262.63875060427443,193.65316071782598,4.678632037293872,108.89783498968032,361.89271264122726,48.359375,22.475728155339805,48.359375,1625
core,pusht,transformer,test,framewise,"[0, 0]",192,64,10.9375,10.9375,9,183,6.557377049180328,agent_position_error_px,647.4944516683692,110.62113229679711,92.4097527311772,2.035572660143826,58.1696301217292,141.04494395384108,47.21875,24.571428571428573,47.21875,171
core,pusht,transformer,test,framewise,"[0, 0]",192,64,10.9375,10.9375,9,183,6.557377049180328,block_angle_error_rad,1.8273995079980825,0.26063689683755653,0.15149862508451317,0.0,0.04015176935248155,0.3286485267755177,47.21875,24.571428571428573,47.21875,171
core,pusht,transformer,test,framewise,"[0, 0]",192,64,10.9375,10.9375,9,183,6.557377049180328,block_translation_error_px,192.61115534813024,30.554391064927305,25.778300631646708,0.0,9.655468185873149,44.94449145840518,47.21875,24.571428571428573,47.21875,171
core,pusht,transformer,test,framewise,"[0, 0]",192,64,10.9375,10.9375,9,183,6.557377049180328,position_error_px,647.4974715123516,118.02045579859701,99.23966370177249,4.678632037293872,67.15407039070003,153.7036662474112,47.21875,24.571428571428573,47.21875,171
core,pusht,transformer,test,framewise,"[0, 1]",192,64,6.25,6.25,3,189,4.761904761904762,agent_position_error_px,1145.742637631787,188.5500718676325,121.37693620210206,3.6087477885295742,63.62904744146789,210.81896196400248,48.5625,27.0,48.5625,180
core,pusht,transformer,test,framewise,"[0, 1]",192,64,6.25,6.25,3,189,4.761904761904762,block_angle_error_rad,3.051247337361362,0.9299153546053757,0.5645895840600188,0.0,0.16856480306639388,1.621276345397184,48.5625,27.0,48.5625,180
core,pusht,transformer,test,framewise,"[0, 1]",192,64,6.25,6.25,3,189,4.761904761904762,block_translation_error_px,459.478388652839,124.53484145254008,83.26853018969376,0.0,29.870708143422313,174.78780044829162,48.5625,27.0,48.5625,180
core,pusht,transformer,test,framewise,"[0, 1]",192,64,6.25,6.25,3,189,4.761904761904762,position_error_px,1221.283844442726,243.43629649348244,162.39815753464444,4.678632037293872,93.83410781971057,328.0261654206306,48.5625,27.0,48.5625,180
core,pusht,transformer,test,framewise,"[0, 2]",192,64,6.25,6.25,3,189,4.761904761904762,agent_position_error_px,1306.7310023984135,208.71723240194515,142.43408077825526,2.810092752642708,76.66641775717534,274.51663881850476,48.578125,27.25,48.578125,180
core,pusht,transformer,test,framewise,"[0, 2]",192,64,6.25,6.25,3,189,4.761904761904762,block_angle_error_rad,3.13357409209779,1.161325259870306,0.8219015970898238,0.0,0.2540341653089403,2.111252642429673,48.578125,27.25,48.578125,180
core,pusht,transformer,test,framewise,"[0, 2]",192,64,6.25,6.25,3,189,4.761904761904762,block_translation_error_px,583.5637275700387,156.50284997886519,100.75934354959551,0.0,36.98763928735964,265.13655777972315,48.578125,27.25,48.578125,180
core,pusht,transformer,test,framewise,"[0, 2]",192,64,6.25,6.25,3,189,4.761904761904762,position_error_px,1357.9804389339506,279.72245394479575,226.817574017762,4.678632037293872,102.26485243818749,401.8532145825992,48.578125,27.25,48.578125,180
core,pusht,transformer,test,framewise,"[1, 0]",192,64,11.458333333333334,11.458333333333334,9,183,7.103825136612022,agent_position_error_px,934.8294619173109,173.9980202532529,126.62598895099399,3.9292794893924228,63.87401942581983,231.5252259704701,46.854166666666664,22.545454545454547,46.854166666666664,170
core,pusht,transformer,test,framewise,"[1, 0]",192,64,11.458333333333334,11.458333333333334,9,183,7.103825136612022,block_angle_error_rad,2.0602366034990287,0.37236588574068863,0.24424773220936413,0.0,0.05773137771036918,0.5308326910275559,46.854166666666664,22.545454545454547,46.854166666666664,170
core,pusht,transformer,test,framewise,"[1, 0]",192,64,11.458333333333334,11.458333333333334,9,183,7.103825136612022,block_translation_error_px,224.32022367318703,39.41128983038535,30.896108202233915,0.0,12.695716532953256,57.446743478796975,46.854166666666664,22.545454545454547,46.854166666666664,170
core,pusht,transformer,test,framewise,"[1, 0]",192,64,11.458333333333334,11.458333333333334,9,183,7.103825136612022,position_error_px,944.4829005744875,182.76486451071466,141.25887476972483,12.332620358110184,73.12472059028377,247.27908908901944,46.854166666666664,22.545454545454547,46.854166666666664,170
core,pusht,transformer,test,framewise,"[1, 1]",192,64,3.125,3.125,3,189,1.5873015873015872,agent_position_error_px,1327.1855725727903,241.0862981256772,173.1318508017743,6.5758700872432,110.21999753910166,291.7005599511443,49.135416666666664,22.333333333333332,49.135416666666664,186
core,pusht,transformer,test,framewise,"[1, 1]",192,64,3.125,3.125,3,189,1.5873015873015872,block_angle_error_rad,3.1032406738047644,0.8674861371675991,0.526732998061509,0.0,0.14286390070008603,1.5056419378530062,49.135416666666664,22.333333333333332,49.135416666666664,186
core,pusht,transformer,test,framewise,"[1, 1]",192,64,3.125,3.125,3,189,1.5873015873015872,block_translation_error_px,681.3790695176946,118.4929400608587,57.85652843003007,0.0,22.805403679247856,167.48250470467644,49.135416666666664,22.333333333333332,49.135416666666664,186
core,pusht,transformer,test,framewise,"[1, 1]",192,64,3.125,3.125,3,189,1.5873015873015872,position_error_px,1491.8776693892046,285.4198725490457,210.12490630847122,15.368484203023847,126.06028667450036,359.95372069973314,49.135416666666664,22.333333333333332,49.135416666666664,186
core,pusht,transformer,test,framewise,"[1, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,agent_position_error_px,970.5768189691793,233.1419691421696,175.81286580289446,7.8089945732057116,106.58010068102206,291.4496708725055,49.104166666666664,15.6,49.104166666666664,187
core,pusht,transformer,test,framewise,"[1, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_angle_error_rad,3.1152648278425596,1.10143154980715,0.8730610783561816,0.0,0.25005986577136463,1.89343507339501,49.104166666666664,15.6,49.104166666666664,187
core,pusht,transformer,test,framewise,"[1, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_translation_error_px,497.2302603282064,141.33181780890177,88.34540507709167,0.0,36.63570648740065,218.96135107010787,49.104166666666664,15.6,49.104166666666664,187
core,pusht,transformer,test,framewise,"[1, 2]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,position_error_px,1038.54914251489,291.06013447242617,228.6309060937586,10.25561792134502,140.9688326773553,397.7218828993263,49.104166666666664,15.6,49.104166666666664,187
core,pusht,transformer,test,framewise,"[2, 0]",192,64,6.770833333333333,6.770833333333333,9,183,2.185792349726776,agent_position_error_px,1307.7090444889554,291.88207907121347,234.63358685436742,14.315523481826895,125.33356396848849,397.27976199429094,47.588541666666664,14.384615384615385,47.588541666666664,179
core,pusht,transformer,test,framewise,"[2, 0]",192,64,6.770833333333333,6.770833333333333,9,183,2.185792349726776,block_angle_error_rad,1.956906634931479,0.39027880371061446,0.20122937265376173,0.0,0.0671760820686369,0.5045545115055823,47.588541666666664,14.384615384615385,47.588541666666664,179
core,pusht,transformer,test,framewise,"[2, 0]",192,64,6.770833333333333,6.770833333333333,9,183,2.185792349726776,block_translation_error_px,179.0383385976627,45.15556308787243,32.8170361625384,0.0,9.722855736783089,68.41854125736491,47.588541666666664,14.384615384615385,47.588541666666664,179
core,pusht,transformer,test,framewise,"[2, 0]",192,64,6.770833333333333,6.770833333333333,9,183,2.185792349726776,position_error_px,1307.7474733033268,300.68618047053366,251.59291966320527,15.368484203023847,137.0403260588311,398.9950637034277,47.588541666666664,14.384615384615385,47.588541666666664,179
core,pusht,transformer,test,framewise,"[2, 1]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,agent_position_error_px,1139.868815348633,275.6678743341918,208.19604730899107,9.001777442770198,117.55108759392817,351.00340176692544,49.145833333333336,17.2,49.145833333333336,187
core,pusht,transformer,test,framewise,"[2, 1]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_angle_error_rad,3.1306351786253277,0.8584030764663279,0.4534216531890025,0.0,0.11793920002150049,1.5644495242768317,49.145833333333336,17.2,49.145833333333336,187
core,pusht,transformer,test,framewise,"[2, 1]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,block_translation_error_px,459.478388652839,115.36196203865673,75.73719282509126,0.0,26.385442832341,169.35377165922074,49.145833333333336,17.2,49.145833333333336,187
core,pusht,transformer,test,framewise,"[2, 1]",192,64,2.6041666666666665,2.6041666666666665,3,189,1.0582010582010581,position_error_px,1228.9919877050888,320.3738666018833,259.7827922023712,13.215961948674037,158.36957137338936,412.09555103694595,49.145833333333336,17.2,49.145833333333336,187
core,pusht,transformer,test,framewise,"[2, 2]",192,64,3.6458333333333335,3.6458333333333335,3,189,2.1164021164021163,agent_position_error_px,1004.8653601531782,287.7456051600952,231.0170700465534,2.9126638672331318,149.0850854209774,381.0207686725131,49.046875,23.857142857142858,49.046875,185
core,pusht,transformer,test,framewise,"[2, 2]",192,64,3.6458333333333335,3.6458333333333335,3,189,2.1164021164021163,block_angle_error_rad,3.133426622396624,1.189157972537869,0.9097467333273341,0.0,0.2857795182700015,1.9021562821250984,49.046875,23.857142857142858,49.046875,185
core,pusht,transformer,test,framewise,"[2, 2]",192,64,3.6458333333333335,3.6458333333333335,3,189,2.1164021164021163,block_translation_error_px,558.2035677011874,143.45338071109634,102.75422815082565,0.0,36.016686317683494,229.0917099036362,49.046875,23.857142857142858,49.046875,185
core,pusht,transformer,test,framewise,"[2, 2]",192,64,3.6458333333333335,3.6458333333333335,3,189,2.1164021164021163,position_error_px,1015.1222534002999,342.26463059699114,301.98310110060197,12.14038432807022,190.5917664593016,448.2242192321308,49.046875,23.857142857142858,49.046875,185
core,pusht,transformer,test,frozen,all,576,64,9.027777777777779,9.027777777777779,15,561,6.595365418894831,agent_position_error_px,1357.0422602209353,202.97165773323943,162.60744374770513,5.859668305247662,81.24768899172841,276.6636995088932,47.486111111111114,22.153846153846153,47.486111111111114,524
core,pusht,transformer,test,frozen,all,576,64,9.027777777777779,9.027777777777779,15,561,6.595365418894831,block_angle_error_rad,3.14114737677194,0.817786834024969,0.512378398731145,0.0,0.13306576447834706,1.2765792211642468,47.486111111111114,22.153846153846153,47.486111111111114,524
core,pusht,transformer,test,frozen,all,576,64,9.027777777777779,9.027777777777779,15,561,6.595365418894831,block_translation_error_px,594.4995858369163,119.92917773277097,79.97127639739972,0.0,22.132099165394834,171.8226032749012,47.486111111111114,22.153846153846153,47.486111111111114,524
core,pusht,transformer,test,frozen,all,576,64,9.027777777777779,9.027777777777779,15,561,6.595365418894831,position_error_px,1418.3722144219096,252.6207626524858,212.78886444822416,11.620028081972748,106.03664517645231,367.0218729851189,47.486111111111114,22.153846153846153,47.486111111111114,524
core,pusht,transformer,test,frozen,"[0, 0]",64,64,29.6875,29.6875,3,61,26.229508196721312,agent_position_error_px,278.13734162540953,66.10874605927509,41.704799573750634,9.96852303469652,19.008814552838533,97.64058267562596,43.359375,27.63157894736842,43.359375,45
core,pusht,transformer,test,frozen,"[0, 0]",64,64,29.6875,29.6875,3,61,26.229508196721312,block_angle_error_rad,1.766410250999523,0.15880658195431396,0.12448214325622864,0.0,0.03889870310897525,0.18702305949757903,43.359375,27.63157894736842,43.359375,45
core,pusht,transformer,test,frozen,"[0, 0]",64,64,29.6875,29.6875,3,61,26.229508196721312,block_translation_error_px,137.57750970439034,16.629180983527185,11.193756543394706,0.0,4.954044461615509,18.815596179130303,43.359375,27.63157894736842,43.359375,45
core,pusht,transformer,test,frozen,"[0, 0]",64,64,29.6875,29.6875,3,61,26.229508196721312,position_error_px,286.06941605338704,69.92316012398905,51.47093542915483,11.620028081972748,19.577663494039395,98.38212599914914,43.359375,27.63157894736842,43.359375,45
core,pusht,transformer,test,frozen,"[0, 1]",64,64,7.8125,7.8125,1,63,6.349206349206349,agent_position_error_px,975.432302022296,169.91883662192637,145.98129502422745,15.239799915284479,84.22994473322561,222.64416649050423,48.203125,27.0,48.203125,59
core,pusht,transformer,test,frozen,"[0, 1]",64,64,7.8125,7.8125,1,63,6.349206349206349,block_angle_error_rad,3.056100071707611,0.8807966283493132,0.5365707228060186,0.0,0.08728079195445404,1.642130362193407,48.203125,27.0,48.203125,59
core,pusht,transformer,test,frozen,"[0, 1]",64,64,7.8125,7.8125,1,63,6.349206349206349,block_translation_error_px,434.49721590094475,125.94489194977561,87.63532050134734,0.0,28.63191871745943,160.10743882562403,48.203125,27.0,48.203125,59
core,pusht,transformer,test,frozen,"[0, 1]",64,64,7.8125,7.8125,1,63,6.349206349206349,position_error_px,1033.7377777082656,223.84098350706932,180.28293686816107,15.368484203023847,108.351188655031,273.09648893370405,48.203125,27.0,48.203125,59
core,pusht,transformer,test,frozen,"[0, 2]",64,64,4.6875,4.6875,1,63,3.1746031746031744,agent_position_error_px,724.2749769074314,211.66070819356082,178.30143347273594,15.368484203023847,93.77362650849304,290.45987170871626,48.46875,17.333333333333332,48.46875,61
core,pusht,transformer,test,frozen,"[0, 2]",64,64,4.6875,4.6875,1,63,3.1746031746031744,block_angle_error_rad,3.0996076132669668,1.1897690299679728,0.9340014175494948,0.0,0.3099221266558583,2.022918529673214,48.46875,17.333333333333332,48.46875,61
core,pusht,transformer,test,frozen,"[0, 2]",64,64,4.6875,4.6875,1,63,3.1746031746031744,block_translation_error_px,594.4995858369163,200.69679666567737,164.21539849546826,0.0,70.81584982886848,348.96021352968717,48.46875,17.333333333333332,48.46875,61
core,pusht,transformer,test,frozen,"[0, 2]",64,64,4.6875,4.6875,1,63,3.1746031746031744,position_error_px,868.9314542831238,314.8226819498556,299.36563352527423,15.368484203023847,177.32993898070163,411.7981927346274,48.46875,17.333333333333332,48.46875,61
core,pusht,transformer,test,frozen,"[1, 0]",64,64,9.375,9.375,3,61,4.918032786885246,agent_position_error_px,491.8631476554281,146.37645234053102,120.85643118343592,11.132868823445413,59.77605519458514,207.27473505438076,46.640625,14.166666666666666,46.640625,58
core,pusht,transformer,test,frozen,"[1, 0]",64,64,9.375,9.375,3,61,4.918032786885246,block_angle_error_rad,2.2710715863475475,0.46328530023787856,0.3692828681273139,0.0,0.1353184497859372,0.6731911294648123,46.640625,14.166666666666666,46.640625,58
core,pusht,transformer,test,frozen,"[1, 0]",64,64,9.375,9.375,3,61,4.918032786885246,block_translation_error_px,220.46882676498282,62.10692304613741,49.79689372625727,0.0,25.440570926145416,96.3752653206536,46.640625,14.166666666666666,46.640625,58
core,pusht,transformer,test,frozen,"[1, 0]",64,64,9.375,9.375,3,61,4.918032786885246,position_error_px,512.1865361111619,165.36262999397317,142.3880401975019,15.368484203023847,76.62493803552893,213.12913211154844,46.640625,14.166666666666666,46.640625,58
core,pusht,transformer,test,frozen,"[1, 1]",64,64,6.25,6.25,1,63,4.761904761904762,agent_position_error_px,1357.0422602209353,229.0361344462901,170.79819347042434,10.718708926062462,86.08305077785225,276.855183201351,48.078125,19.25,48.078125,60
core,pusht,transformer,test,frozen,"[1, 1]",64,64,6.25,6.25,1,63,4.761904761904762,block_angle_error_rad,3.1365585140608037,0.9866605010318026,0.623506074955765,0.0,0.33316478793020576,1.6309671817350448,48.078125,19.25,48.078125,60
core,pusht,transformer,test,frozen,"[1, 1]",64,64,6.25,6.25,1,63,4.761904761904762,block_translation_error_px,534.7480271721636,133.70048985339417,94.05542642893474,0.0,52.36554126667702,185.86487904599022,48.078125,19.25,48.078125,60
core,pusht,transformer,test,frozen,"[1, 1]",64,64,6.25,6.25,1,63,4.761904761904762,position_error_px,1418.3722144219096,280.02604112182553,219.35714543569475,15.368484203023847,114.96108470274322,390.41114665825245,48.078125,19.25,48.078125,60
core,pusht,transformer,test,frozen,"[1, 2]",64,64,3.125,3.125,1,63,1.5873015873015872,agent_position_error_px,635.1543512510475,207.35822190034276,172.98984875303137,15.368484203023847,100.75921800178702,261.54786564704835,49.140625,22.5,49.140625,62
core,pusht,transformer,test,frozen,"[1, 2]",64,64,3.125,3.125,1,63,1.5873015873015872,block_angle_error_rad,3.1406414119714663,1.1431569622821838,0.8367844800445161,0.0,0.24951425871632693,1.838788967849305,49.140625,22.5,49.140625,62
core,pusht,transformer,test,frozen,"[1, 2]",64,64,3.125,3.125,1,63,1.5873015873015872,block_translation_error_px,497.833808537729,193.9953140442744,179.2849605778796,0.0,80.79664184221471,298.7668198760229,49.140625,22.5,49.140625,62
core,pusht,transformer,test,frozen,"[1, 2]",64,64,3.125,3.125,1,63,1.5873015873015872,position_error_px,796.171262971393,307.5157330273578,282.45277865008416,15.368484203023847,190.03888798788034,413.5444219740918,49.140625,22.5,49.140625,62
core,pusht,transformer,test,frozen,"[2, 0]",64,64,12.5,12.5,3,61,8.19672131147541,agent_position_error_px,742.0273041753572,218.46327788319758,175.98396258549414,11.849354715190684,94.05359551617069,337.42048874321057,46.078125,18.625,46.078125,56
core,pusht,transformer,test,frozen,"[2, 0]",64,64,12.5,12.5,3,61,8.19672131147541,block_angle_error_rad,1.868312490480422,0.4236312042312817,0.22147148129900418,0.0,0.0782424794344101,0.6212453070807515,46.078125,18.625,46.078125,56
core,pusht,transformer,test,frozen,"[2, 0]",64,64,12.5,12.5,3,61,8.19672131147541,block_translation_error_px,217.99053945721082,59.810613570671286,50.05536268669688,0.0,20.600876510896892,94.74743963509155,46.078125,18.625,46.078125,56
core,pusht,transformer,test,frozen,"[2, 0]",64,64,12.5,12.5,3,61,8.19672131147541,position_error_px,750.497286109944,232.92689562489554,189.34569401476608,11.864243147564473,117.78730150165084,347.9934604062412,46.078125,18.625,46.078125,56
